referrer,views_total,views_unique
systemsomicslab.github.io,1517,483
Google,180,44
github.com,55,12
cn.bing.com,18,7
global.bing.com,17,2
nature.com,14,6
Bing,12,5
v.hbu.cn,7,3
prime.psc.riken.jp,3,3
chatgpt.com,3,1
