referrer,views_total,views_unique
prime.psc.riken.jp,1197,416
systemsomicslab.github.io,697,166
Google,68,26
github.com,40,12
Bing,21,10
grpmail.jp,3,2
cn.bing.com,3,2
DuckDuckGo,2,2
zenodo.org,1,1
visualstudio.microsoft.com,1,1
