referrer,views_total,views_unique
systemsomicslab.github.io,2444,917
Google,259,86
Bing,93,57
github.com,52,20
chatgpt.com,7,6
statics.teams.cdn.office.net,6,4
yandex.ru,6,1
Yahoo,5,3
pennstate.service-now.com,4,1
nature.com,3,3
