referrer,views_total,views_unique
systemsomicslab.github.io,2232,864
Google,298,101
github.com,133,42
Bing,112,55
chatgpt.com,22,8
nature.com,13,5
search.brave.com,8,4
claude.ai,7,2
l.instagram.com,3,2
ntp.msn.cn,2,2
