referrer,views_total,views_unique
systemsomicslab.github.io,1761,625
Google,169,51
github.com,47,17
Bing,24,10
prime.psc.riken.jp,10,8
cn.bing.com,9,7
chatgpt.com,7,3
DuckDuckGo,4,1
zenodo.org,3,2
biorxiv.org,2,1
