referrer,views_total,views_unique
systemsomicslab.github.io,1605,585
Google,208,33
github.com,168,12
Bing,35,11
prime.psc.riken.jp,15,7
zenodo.org,10,3
courseworks2.columbia.edu,1,1
gemini.google.com,1,1
mail.google.com,1,1
cn.bing.com,1,1
