referrer,views_total,views_unique
systemsomicslab.github.io,1658,603
cn.bing.com,169,72
Google,165,51
Bing,145,60
github.com,96,28
nature.com,36,5
DuckDuckGo,11,3
Yahoo,6,2
chatgpt.com,5,3
prime.psc.riken.jp,4,2
