referrer,views_total,views_unique
systemsomicslab.github.io,2374,904
Google,194,80
Bing,114,62
github.com,47,15
chatgpt.com,9,8
nature.com,8,5
statics.teams.cdn.office.net,6,4
yandex.ru,6,1
ecosia.org,3,2
search.brave.com,3,2
