referrer,views_total,views_unique
systemsomicslab.github.io,1973,745
Google,175,51
github.com,127,28
Bing,98,47
cn.bing.com,70,34
DuckDuckGo,17,3
prime.psc.riken.jp,12,7
nature.com,5,2
chatgpt.com,5,2
co.search.yahoo.com,5,1
