referrer,views_total,views_unique
systemsomicslab.github.io,1951,745
Google,173,51
github.com,125,27
Bing,98,47
cn.bing.com,76,37
DuckDuckGo,17,3
prime.psc.riken.jp,16,8
chatgpt.com,6,3
nature.com,5,2
co.search.yahoo.com,5,1
