referrer,views_total,views_unique
systemsomicslab.github.io,1680,528
Google,109,33
github.com,77,12
Bing,41,10
prime.psc.riken.jp,28,6
cn.bing.com,7,3
zenodo.org,2,1
DuckDuckGo,1,1
t.co,1,1
