referrer,views_total,views_unique
systemsomicslab.github.io,2170,742
Google,257,68
Bing,199,86
github.com,131,30
cn.bing.com,129,59
DuckDuckGo,11,7
nature.com,9,5
chatgpt.com,7,4
zenodo.org,5,5
com.google.android.gm,3,3
