referrer,views_total,views_unique
systemsomicslab.github.io,2056,658
Google,273,85
Bing,240,79
github.com,192,15
cn.bing.com,145,65
yandex.ru,35,4
chatgpt.com,24,6
nature.com,24,3
DuckDuckGo,18,7
oods.univie.ac.at,10,2
