referrer,views_total,views_unique
systemsomicslab.github.io,1850,764
Google,200,92
github.com,130,22
Bing,80,33
nature.com,13,5
claude.ai,10,2
chatgpt.com,8,6
oods9.univie.ac.at,3,1
prime.psc.riken.jp,2,2
github-com.translate.goog,2,1
