referrer,views_total,views_unique
systemsomicslab.github.io,1916,496
Google,260,33
github.com,143,27
mail.google.com,29,2
cn.bing.com,15,4
Bing,11,6
prime.psc.riken.jp,7,3
zenodo.org,6,3
biorxiv.org,3,1
es.search.yahoo.com,1,1
