referrer,views_total,views_unique
systemsomicslab.github.io,1499,605
github.com,160,37
Google,155,74
Bing,117,35
chatgpt.com,64,37
nature.com,7,3
perplexity.ai,6,2
DuckDuckGo,5,2
zenodo.org,4,3
teams.public.onecdn.static.microsoft,3,2
