referrer,views_total,views_unique
systemsomicslab.github.io,1587,628
Google,180,84
github.com,156,33
Bing,113,34
chatgpt.com,63,33
nature.com,9,3
perplexity.ai,6,2
zenodo.org,5,4
DuckDuckGo,5,2
teams.public.onecdn.static.microsoft,3,2
