referrer,views_total,views_unique
systemsomicslab.github.io,1903,616
Google,223,56
github.com,81,17
Bing,25,8
cn.bing.com,23,10
nature.com,18,9
prime.psc.riken.jp,15,4
zenodo.org,15,3
DuckDuckGo,13,2
com.google.android.gm,5,1
